일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"1995/03/16","106.96","0.09","0.08","106.86","107.65","106.78","13737.0","323402.0",
"1995/03/15","106.87","-0.27","-0.25","107.13","107.94","106.66","17626.0","343392.0",
"1995/03/14","107.14","0.72","0.68","106.40","107.14","105.87","13735.0","321002.0",
"1995/03/13","106.42","-0.05","-0.05","106.46","108.45","106.42","18941.0","378221.0",
"1995/03/11","106.47","1.22","1.16","105.27","106.54","105.27","10984.0","221046.0",
"1995/03/10","105.25","0.15","0.14","105.10","106.12","104.79","14286.0","331287.0",
"1995/03/09","105.10","0.43","0.41","104.64","105.36","104.05","16510.0","346023.0",
"1995/03/08","104.67","0.19","0.18","104.49","105.27","104.23","15240.0","326804.0",
"1995/03/07","104.48","0.33","0.32","104.15","105.20","103.69","17438.0","339476.0",
"1995/03/06","104.15","1.72","1.68","102.47","104.16","102.47","15574.0","284430.0",
"1995/03/04","102.43","1.06","1.05","101.40","102.66","101.40","9509.0","168315.0",
"1995/03/03","101.37","0.44","0.44","100.97","102.16","99.99","16745.0","276227.0",
"1995/03/02","100.93","2.03","2.05","98.90","101.77","98.88","13052.0","218856.0",
"1995/02/28","98.90","-0.73","-0.73","99.54","100.64","98.48","14178.0","243961.0",
"1995/02/27","99.63","-1.73","-1.71","101.26","101.26","97.87","16384.0","254202.0",
"1995/02/25","101.36","2.67","2.71","98.74","101.36","98.63","10073.0","164942.0",
"1995/02/24","98.69","-1.38","-1.38","100.02","100.16","98.57","10603.0","184809.0",
"1995/02/23","100.07","-1.23","-1.21","101.28","102.40","100.07","11841.0","215971.0",
"1995/02/22","101.30","0.52","0.52","100.74","101.45","100.05","12473.0","212931.0",
"1995/02/21","100.78","-1.30","-1.27","102.08","102.79","100.78","12647.0","228798.0",
"1995/02/20","102.08","2.32","2.33","99.77","102.08","99.77","13423.0","227937.0",
"1995/02/18","99.76","-0.07","-0.07","99.75","99.89","98.24","8960.0","154088.0",
"1995/02/17","99.83","-1.56","-1.54","101.39","101.64","99.83","12393.0","208582.0",
"1995/02/16","101.39","-0.17","-0.17","101.54","101.54","99.83","11475.0","213033.0",
"1995/02/15","101.56","-1.86","-1.80","103.42","103.45","101.51","10297.0","225713.0",
"1995/02/14","103.42","-1.74","-1.65","105.17","105.50","103.05","12781.0","278260.0",
"1995/02/13","105.16","0.23","0.22","105.04","105.88","105.04","12277.0","281520.0",
"1995/02/11","104.93","-0.15","-0.14","105.07","105.58","104.37","8286.0","197350.0",
"1995/02/10","105.08","-1.11","-1.05","106.20","106.51","104.99","13054.0","309786.0",
"1995/02/09","106.19","0.52","0.49","105.69","106.80","105.69","13404.0","339887.0",
"1995/02/08","105.67","1.60","1.54","104.10","106.15","104.10","13864.0","325468.0",
"1995/02/07","104.07","-0.43","-0.41","104.56","105.39","103.93","11063.0","262804.0",
"1995/02/06","104.50","-0.76","-0.72","105.26","106.57","104.33","15508.0","325839.0",
"1995/02/04","105.26",,,"104.06","105.60","103.79","11687.0","246448.0",
"1995/01/28","102.85","2.20","2.19",,,,"9619.0","203516.0",
"1995/01/27","100.65","-2.36","-2.29","103.00","103.00","100.65","12838.0","289057.0",
"1995/01/26","103.01","1.65","1.63","101.36","103.97","101.36","16195.0","315046.0",
"1995/01/25","101.36","0.63","0.63","100.73","102.47","100.73","14441.0","288830.0",
"1995/01/24","100.73","-1.94","-1.89","102.62","102.62","100.73",,,
"1995/01/23","102.67","-2.15","-2.05","104.82","104.82","102.67","12438.0","245912.0",
"1995/01/21","104.82","-2.07","-1.94","106.88","106.88","104.82","6672.0","143609.0",
"1995/01/20","106.89","-0.46","-0.43","107.36","108.03","106.89","14975.0","331861.0",
"1995/01/19","107.35","1.21","1.14","106.12","107.90","106.12","16479.0","342526.0",
"1995/01/18","106.14","1.48","1.41","104.65","106.91","104.65","14485.0","310589.0",
"1995/01/17","104.66","-0.14","-0.13","104.80","106.00","104.66","16405.0","336998.0",
"1995/01/16","104.80","-1.56","-1.47","106.29","106.29","104.80","15638.0","305660.0",
"1995/01/14","106.36","-0.76","-0.71","107.06","107.06","106.36","13995.0","265257.0",
"1995/01/13","107.12","-2.96","-2.69","110.08","110.36","107.12","17002.0","364593.0",
"1995/01/12","110.08","2.11","1.95","109.98","111.46","109.98","22221.0","445770.0",
"1995/01/11","107.97","-1.29","-1.18","109.26","111.01","107.97","21817.0","442576.0",
"1995/01/10","109.26","-0.64","-0.58","109.90","110.84","109.26","25899.0","484800.0",
"1995/01/09","109.90","0.99","0.91","108.94","110.40","108.94","29854.0","549771.0",
"1995/01/07","108.91","1.74","1.62","107.20","109.54","107.20","17206.0","354390.0",
"1995/01/06","107.17","0.18","0.17","106.99","107.98","106.99","29659.0","601510.0",
"1995/01/05","106.99","-2.31","-2.11","109.20","109.25","106.99","29428.0","549411.0",
"1995/01/04","109.30","-2.26","-2.03",,,"111.58","20982.0","429730.0",
"1995/01/03","111.56","-1.95","-1.72","113.52","113.96","111.56","9665.0","187812.0",
"1994/12/28","113.51","0.13","0.11",,,,,,
"1994/12/27","113.38","0.43","0.38",,,,,,
"1994/12/26","112.95","-1.22","-1.07",,,,,,
"1994/12/24","114.17","-0.78","-0.68",,,,,,
"1994/12/23","114.95","-0.07","-0.06",,,,,,
"1994/12/22","115.02","1.48","1.30",,,,,,
"1994/12/21","113.54","0.16","0.14",,,,,,
"1994/12/20","113.38","-0.76","-0.67",,,,,,
"1994/12/19","114.14","-1.36","-1.18",,,,,,
"1994/12/17","115.50","-0.08","-0.07",,,,,,
"1994/12/16","115.58","0.91","0.79",,,,,,
"1994/12/15","114.67","0.45","0.39",,,,,,
"1994/12/14","114.22","0.34","0.30",,,,,,
"1994/12/13","113.88","-2.19","-1.89",,,,,,
"1994/12/12","116.07","1.23","1.07",,,,,,
"1994/12/10","114.84","-0.12","-0.10",,,,,,
"1994/12/09","114.96","-1.91","-1.63",,,,,,
"1994/12/08","116.87","-2.18","-1.83",,,,,,
"1994/12/07","119.05","-0.85","-0.71",,,,,,
"1994/12/06","119.90","1.31","1.10",,,,,,
"1994/12/05","118.59","1.05","0.89",,,,,,
"1994/12/03","117.54","-0.17","-0.14",,,,,,
"1994/12/02","117.71","-2.15","-1.79",,,,,,
"1994/12/01","119.86","-1.18","-0.97",,,,,,
"1994/11/30","121.04","-0.90","-0.74",,,,,,
"1994/11/29","121.94","1.58","1.31",,,,,,
"1994/11/28","120.36","-1.42","-1.17",,,,,,
"1994/11/26","121.78","0.29","0.24",,,,,,
"1994/11/25","121.49","-0.66","-0.54",,,,,,
"1994/11/24","122.15","-1.26","-1.02",,,,,,
"1994/11/23","123.41","-1.43","-1.15",,,,,,
"1994/11/22","124.84","-1.15","-0.91",,,,,,
"1994/11/21","125.99","-0.16","-0.13",,,,,,
"1994/11/19","126.15","-0.20","-0.16",,,,,,
"1994/11/18","126.35","-0.45","-0.35",,,,,,
"1994/11/17","126.80","-0.01","-0.01",,,,,,
"1994/11/16","126.81","-1.35","-1.05",,,,,,
"1994/11/15","128.16","-0.48","-0.37",,,,,,
"1994/11/14","128.64","1.33","1.04",,,,,,
"1994/11/12","127.31","-0.85","-0.66",,,,,,
"1994/11/11","128.16","-0.78","-0.60",,,,,,
"1994/11/10","128.94","-1.18","-0.91",,,,,,
"1994/11/09","130.12","0.24","0.18",,,,,,
"1994/11/08","129.88","0.84","0.65",,,,,,
"1994/11/07","129.04","0.71","0.55",,,,,,
"1994/11/05","128.33","0.62","0.49",,,,,,
"1994/11/04","127.71","0.24","0.19",,,,,,
"1994/11/03","127.47","1.52","1.21",,,,,,
"1994/11/02","125.95","-0.57","-0.45",,,,,,
"1994/11/01","126.52","0.42","0.33",,,,,,
"1994/10/31","126.10",,,,,,,,
"1994/10/29","125.11",,,,,,"19572.0","4515.0",
"1994/10/28","122.96",,,,,,"25168.0","6257.0",
"1994/10/27","122.87",,,,,,"31546.0","8003.0",
"1994/10/26","123.69",,,,,,"30812.0","7572.0",
"1994/10/25","123.38",,,,,,"23324.0","5652.0",
"1994/10/24","122.09",,,,,,"24353.0","6377.0",
"1994/10/22","123.11",,,,,,"18691.0","4653.0",
"1994/10/21","124.00",,,,,,"29573.0","7349.0",
"1994/10/20","123.52",,,,,,"25140.0","6203.0",
"1994/10/19","124.40",,,,,,"28832.0","8716.0",
"1994/10/18","126.89",,,,,,"30673.0","7254.0",
"1994/10/17","126.71",,,,,,"29397.0","6721.0",
"1994/10/15","125.32",,,,,,"21310.0","5151.0",
"1994/10/14","126.26",,,,,,"32316.0","7667.0",
"1994/10/13","125.40",,,,,,"29763.0","6691.0",
"1994/10/12","124.43",,,,,,"27400.0","6118.0",
"1994/10/11","123.36",,,,,,"27590.0","5932.0",
"1994/10/10","122.30",,,,,,"24955.0","5339.0",
"1994/10/08","121.55",,,,,,"19390.0","4580.0",
"1994/10/07","122.15",,,,,,"40273.0","8604.0",
"1994/10/06","122.79",,,,,,"35312.0","6856.0",
"1994/10/05","121.23",,,,,,"35749.0","8146.0",
"1994/10/04","121.83",,,,,,"29872.0","6479.0",
"1994/10/01","120.53",,,,,,"20025.0","4514.0",
"1994/09/30","120.16",,,,,,"31512.0","6851.0",
"1994/09/29","118.55",,,,,,"26788.0","5658.0",
"1994/09/28","118.66",,,,,,"35695.0","8233.0",
"1994/09/27","120.35",,,,,,"31412.0","7131.0",
"1994/09/26","119.58",,,,,,"36917.0","7708.0",
"1994/09/24","118.95",,,,,,"25412.0","5544.0",
"1994/09/23","118.33",,,,,,"32579.0","7564.0",
"1994/09/22","118.90",,,,,,"28649.0","6163.0",
"1994/09/17","117.92",,,,,,"20017.0","4773.0",
"1994/09/16","115.06",,,,,,"20531.0","5214.0",
"1994/09/15","113.77",,,,,,"23550.0","6768.0",
"1994/09/14","115.15",,,,,,"25403.0","5911.0",
"1994/09/13","114.56",,,,,,"26520.0","5688.0",
"1994/09/12","114.71",,,,,,"22695.0","5134.0",
"1994/09/10","113.67",,,,,,"14446.0","3293.0",
"1994/09/09","113.74",,,,,,"31505.0","7138.0",
"1994/09/08","114.70",,,,,,"25448.0","5762.0",
"1994/09/07","112.39",,,,,,"26516.0","7590.0",
"1994/09/06","113.10",,,,,,"37397.0","6321.0",
"1994/09/05","111.83",,,,,,"25010.0","4401.0",
"1994/09/03","109.14",,,,,,"15690.0","3049.0",
"1994/09/02","108.49",,,,,,"21345.0","4318.0",
"1994/09/01","108.84",,,,,,"23175.0","4598.0",
"1994/08/31","107.97",,,,,,"20487.0","4210.0",
"1994/08/30","107.27",,,,,,"14322.0","3093.0",
"1994/08/29","106.59",,,,,,"15094.0","3211.0",
"1994/08/27","107.35",,,,,,"14196.0","3222.0",
"1994/08/26","108.62",,,,,,"21754.0","4339.0",
"1994/08/25","107.79",,,,,,"16062.0","3874.0",
"1994/08/24","107.55",,,,,,"20132.0","4180.0",
"1994/08/23","108.50",,,,,,"23732.0","5401.0",
"1994/08/22","109.71",,,,,,"22761.0","5918.0",
"1994/08/20","107.73",,,,,,"12704.0","3106.0",
"1994/08/19","107.11",,,,,,"15562.0","4053.0",
"1994/08/18","107.32",,,,,,"17824.0","4394.0",
"1994/08/17","106.63",,,,,,"12548.0","3410.0",
"1994/08/16","106.21",,,,,,"10550.0","2724.0",
"1994/08/13","106.66",,,,,,"11148.0","2994.0",
"1994/08/12","107.01",,,,,,"14590.0","3676.0",
"1994/08/11","106.24",,,,,,"10859.0","2797.0",
"1994/08/10","105.06",,,,,,"11295.0","2820.0",
"1994/08/09","103.45",,,,,,"7553.0","2100.0",
"1994/08/08","103.76",,,,,,"9542.0","2781.0",
"1994/08/06","105.21",,,,,,"6826.0","1924.0",
"1994/08/05","105.52",,,,,,"11836.0","3510.0",
"1994/08/04","104.35",,,,,,"9801.0","2592.0",
"1994/08/03","103.93",,,,,,"8989.0","2306.0",
"1994/08/02","104.49",,,,,,"7961.0","2181.0",
"1994/08/01","105.15",,,,,,"9268.0","2510.0",
"1994/07/30","104.41",,,,,,"8080.0","1925.0",
"1994/07/29","105.05",,,,,,"11700.0","3029.0",
"1994/07/28","103.94",,,,,,"10191.0","2360.0",
"1994/07/27","104.78",,,,,,"12232.0","2954.0",
"1994/07/26","104.87",,,,,,"11200.0","2513.0",
"1994/07/25","105.27",,,,,,"11728.0","2688.0",
"1994/07/23","106.57",,,,,,"11155.0","2376.0",
"1994/07/22","105.01",,,,,,"11842.0","2491.0",
"1994/07/21","104.70",,,,,,"9467.0","2122.0",
"1994/07/20","104.94",,,,,,"11452.0","2764.0",
"1994/07/19","105.36",,,,,,"10698.0","2430.0",
"1994/07/18","106.19",,,,,,"10330.0","2225.0",
"1994/07/16","106.86",,,,,,"8958.0","1987.0",
"1994/07/15","106.86",,,,,,"16973.0","3670.0",
"1994/07/14","107.90",,,,,,"18506.0","3875.0",
"1994/07/13","108.12",,,,,,"25383.0","5147.0",
"1994/07/12","108.15",,,,,,"24827.0","5115.0",
"1994/07/11","106.89",,,,,,"27185.0","5516.0",
"1994/07/09","107.72",,,,,,"17524.0","3434.0",
"1994/07/08","106.75",,,,,,"20192.0","4308.0",
"1994/07/07","106.44",,,,,,"19398.0","4242.0",
"1994/07/06","107.55",,,,,,"22471.0","5462.0",
"1994/07/05","108.56",,,,,,"20923.0","4373.0",
"1994/07/04","107.60",,,,,,"20275.0","4449.0",
"1994/07/02","105.84",,,,,,"15231.0","2985.0",
"1994/07/01","105.35",,,,,,"15067.0","2908.0",
"1994/06/30","105.27",,,,,,"16201.0","3399.0",
"1994/06/29","105.53",,,,,,"17003.0","3081.0",
"1994/06/28","104.32",,,,,,"27816.0","5474.0",
"1994/06/27","105.09",,,,,,"20301.0","3595.0",
"1994/06/25","103.80",,,,,,"13989.0","2654.0",
"1994/06/24","105.02",,,,,,"27962.0","4468.0",
"1994/06/23","105.71",,,,,,"36027.0","5865.0",
"1994/06/22","105.82",,,,,,"27827.0","4895.0",
"1994/06/21","106.02",,,,,,"28687.0","4879.0",
"1994/06/20","106.64",,,,,,"28647.0","5328.0",
"1994/06/18","104.64",,,,,,"13626.0","2696.0",
"1994/06/17","103.88",,,,,,"20101.0","4178.0",
"1994/06/16","101.99",,,,,,"17040.0","3503.0",
"1994/06/15","100.75",,,,,,"15877.0","3221.0",
"1994/06/14","102.05",,,,,,"20382.0","4170.0",
"1994/06/13","104.19",,,,,,"15239.0","3092.0",
"1994/06/11","103.54",,,,,,"9890.0","2253.0",
"1994/06/10","104.61",,,,,,"13833.0","3338.0",
"1994/06/09","105.30",,,,,,"18105.0","4005.0",
"1994/06/08","104.96",,,,,,"14162.0","3038.0",
"1994/06/07","103.84",,,,,,"12134.0","2993.0",
"1994/06/04","104.80",,,,,,"10230.0",,
"1994/06/03","106.42",,,,,,"14953.0",,
"1994/06/02","106.12",,,,,,"14857.0",,
"1994/06/01","105.64",,,,,,"13329.0",,
"1994/05/31","106.52",,,,,,"15422.0",,
"1994/05/30","107.30",,,,,,"15055.0",,
"1994/05/28","108.12",,,,,,"14292.0",,
"1994/05/27","108.46",,,,,,"22349.0",,
"1994/05/26","108.14",,,,,,"17213.0",,
"1994/05/25","107.22",,,,,,"16786.0",,
"1994/05/24","107.39",,,,,,"19109.0",,
"1994/05/23","107.53",,,,,,"18170.0",,
"1994/05/21","107.74",,,,,,"19350.0",,
"1994/05/20","108.18",,,,,,"24597.0",,
"1994/05/19","108.56",,,,,,"28390.0",,
"1994/05/17","107.91",,,,,,"22324.0",,
"1994/05/16","107.30",,,,,,"18105.0",,
"1994/05/14","107.41",,,,,,"21522.0",,
"1994/05/13","108.50",,,,,,"28011.0",,
"1994/05/12","108.76",,,,,,"24774.0",,
"1994/05/11","108.28",,,,,,"28690.0",,
"1994/05/10","108.16",,,,,,"24241.0",,
"1994/05/09","107.23",,,,,,"26460.0",,
"1994/05/07","106.76",,,,,,"19761.0",,
"1994/05/06","106.00",,,,,,"26577.0",,
"1994/05/04","105.22",,,,,,"35865.0",,
"1994/05/03","104.34",,,,,,"23491.0",,
"1994/05/02","104.24",,,,,,"28373.0",,
"1994/04/30","102.72",,,,,,"15072.0",,
"1994/04/29","101.58",,,,,,"26392.0",,
"1994/04/28","102.47",,,,,,"24890.0",,
"1994/04/27","100.86",,,,,,"16967.0",,
"1994/04/26","99.79",,,,,,"13508.0",,
"1994/04/25","100.25",,,,,,"16580.0",,
"1994/04/23","100.21",,,,,,"12649.0",,
"1994/04/22","99.31",,,,,,"12868.0",,
"1994/04/21","99.17",,,,,,"15350.0",,
"1994/04/20","98.85",,,,,,"11850.0",,
"1994/04/19","99.31",,,,,,"14151.0",,
"1994/04/18","99.94",,,,,,"14437.0",,
"1994/04/16","100.05",,,,,,"13863.0",,
"1994/04/15","99.44",,,,,,"14193.0",,
"1994/04/14","98.59",,,,,,"12888.0",,
"1994/04/13","98.53",,,,,,"15619.0",,
"1994/04/12","98.37",,,,,,"16243.0",,
"1994/04/11","99.95",,,,,,"23145.0",,
"1994/04/09","98.52",,,,,,"12626.0",,
"1994/04/08","97.31",,,,,,"15944.0",,
"1994/04/07","96.20",,,,,,"14750.0",,
"1994/04/06","96.33",,,,,,"13626.0",,
"1994/04/04","96.22",,,,,,"15161.0",,
"1994/04/02","95.64",,,,,,"16226.0",,
"1994/04/01","96.49",,,,,,"20445.0",,
"1994/03/31","97.03",,,,,,"15297.0",,
"1994/03/30","96.80",,,,,,"18055.0",,
"1994/03/29","98.06",,,,,,"20178.0",,
"1994/03/28","99.00",,,,,,"20126.0",,
"1994/03/26","97.64",,,,,,"11905.0",,
"1994/03/25","97.22",,,,,,"18000.0",,
"1994/03/24","98.23",,,,,,"18676.0",,
"1994/03/23","98.84",,,,,,"16688.0",,
"1994/03/22","98.57",,,,,,"13672.0",,
"1994/03/21","99.21",,,,,,"21225.0",,
"1994/03/19","100.11",,,,,,"14046.0",,
"1994/03/18","100.13",,,,,,"21436.0",,
"1994/03/17","100.79",,,,,,"24221.0",,
"1994/03/16","101.96",,,,,,"24716.0",,
"1994/03/15","102.51",,,,,,"30867.0",,
"1994/03/14","102.84",,,,,,"24046.0",,
"1994/03/12","101.77",,,,,,"15373.0",,
"1994/03/11","101.43",,,,,,"18373.0",,
"1994/03/10","98.55",,,,,,"12182.0",,
"1994/03/09","98.37",,,,,,"13259.0",,
"1994/03/08","99.13",,,,,,"11876.0",,
"1994/03/07","100.40",,,,,,"9876.0",,
"1994/03/05","101.24",,,,,,"7842.0",,
"1994/03/04","100.47",,,,,,"12369.0",,
"1994/03/03","101.10",,,,,,"12180.0",,
"1994/03/02","101.51",,,,,,"12135.0",,
"1994/02/28","102.83",,,,,,"17582.0",,
"1994/02/26","103.67",,,,,,"11261.0",,
"1994/02/25","102.89",,,,,,"14794.0",,
"1994/02/24","104.34",,,,,,"18337.0",,
"1994/02/23","106.45",,,,,,"20753.0",,
"1994/02/22","106.83",,,,,,"22589.0",,
"1994/02/21","105.91",,,,,,"20045.0",,
"1994/02/19","104.43",,,,,,"14533.0",,
"1994/02/18","103.63",,,,,,"19313.0",,
"1994/02/17","103.20",,,,,,"20415.0",,
"1994/02/16","103.29",,,,,,"16670.0",,
"1994/02/15","101.08",,,,,,"12087.0",,
"1994/02/14","100.82",,,,,,"12308.0",,
"1994/02/12","102.61",,,,,,"11729.0",,
"1994/02/08","103.21",,,,,,"21660.0",,
"1994/02/07","102.25",,,,,,"18577.0",,
"1994/02/05","105.60",,,,,,"35743.0",,
"1994/02/04","108.39",,,,,,"37245.0",,
"1994/02/03","107.40",,,,,,"38526.0",,
"1994/02/02","109.38",,,,,,"41958.0",,
"1994/02/01","107.67",,,,,,"39135.0",,
"1994/01/31","105.81",,,,,,"44690.0",,
"1994/01/29","106.05",,,,,,"26041.0",,
"1994/01/28","103.92",,,,,,"35871.0",,
"1994/01/27","101.76",,,,,,"32436.0",,
"1994/01/26","100.03",,,,,,"32029.0",,
"1994/01/25","99.66",,,,,,"32104.0",,
"1994/01/24","99.37",,,,,,"28273.0",,
"1994/01/22","98.13",,,,,,"17231.0",,
"1994/01/21","97.28",,,,,,"25720.0",,
"1994/01/20","98.34",,,,,,"33111.0",,
"1994/01/19","99.32",,,,,,"21717.0",,
"1994/01/18","97.32",,,,,,"20953.0",,
"1994/01/17","95.89",,,,,,"17948.0",,
"1994/01/15","96.47",,,,,,"16087.0",,
"1994/01/14","97.71",,,,,,"32307.0",,
"1994/01/13","100.03",,,,,,"36199.0",,
"1994/01/12","98.43",,,,,,"30456.0",,
"1994/01/11","97.71",,,,,,"24720.0",,
"1994/01/10","96.79",,,,,,"29472.0",,
"1994/01/08","98.98",,,,,,"26122.0",,
"1994/01/07","99.59",,,,,,"45029.0",,
"1994/01/06","99.26",,,,,,"35694.0",,
"1994/01/05","98.51",,,,,,"26505.0",,
"1994/01/04","97.24",,,,,,"24638.0",,
"1994/01/03","97.50",,,,,,"12771.0",,
"1993/12/28","96.19",,,,,,"27476.0",,
"1993/12/27","96.78",,,,,,"25441.0",,
"1993/12/24","94.99",,,,,,"23142.0",,
"1993/12/23","94.49",,,,,,"22910.0",,
"1993/12/22","95.72",,,,,,"29327.0",,
"1993/12/21","95.34",,,,,,"22602.0",,
"1993/12/20","93.31",,,,,,"21135.0",,
"1993/12/18","95.18",,,,,,"20510.0",,
"1993/12/17","96.40",,,,,,"29526.0",,
"1993/12/16","96.15",,,,,,"31436.0",,
"1993/12/15","95.68",,,,,,"28739.0",,
"1993/12/14","94.38",,,,,,"24875.0",,
"1993/12/13","93.72",,,,,,"28186.0",,
"1993/12/11","96.15",,,,,,"31807.0",,
"1993/12/10","95.84",,,,,,"41452.0",,
"1993/12/09","93.38",,,,,,"43208.0",,
"1993/12/08","92.48",,,,,,"30992.0",,
"1993/12/07","90.83",,,,,,"25771.0",,
"1993/12/06","91.22",,,,,,"30205.0",,
"1993/12/04","90.45",,,,,,"16350.0",,
"1993/12/03","88.72",,,,,,"15821.0",,
"1993/12/02","87.98",,,,,,"19037.0",,
"1993/12/01","88.78",,,,,,"17388.0",,
"1993/11/30","88.88",,,,,,"17826.0",,
"1993/11/29","88.00",,,,,,"14823.0",,
"1993/11/27","88.07",,,,,,"14511.0",,
"1993/11/26","88.50",,,,,,"19195.0",,
"1993/11/25","89.64",,,,,,"29374.0",,
"1993/11/24","90.92",,,,,,"31351.0",,
"1993/11/23","89.30",,,,,,"29384.0",,
"1993/11/22","91.14",,,,,,"36717.0",,
"1993/11/20","92.44",,,,,,"29450.0",,
"1993/11/19","91.86",,,,,,"32362.0",,
"1993/11/18","90.00",,,,,,"32269.0",,
"1993/11/17","88.62",,,,,,"26478.0",,
"1993/11/16","87.78",,,,,,"32778.0",,
"1993/11/15","88.84",,,,,,"31261.0",,
"1993/11/13","87.38",,,,,,"20619.0",,
"1993/11/12","86.80",,,,,,"27814.0",,
"1993/11/11","85.99",,,,,,"22746.0",,
"1993/11/10","85.44",,,,,,"33697.0",,
"1993/11/09","85.70",,,,,,"29055.0",,
"1993/11/08","84.93",,,,,,"23381.0",,
"1993/11/06","84.25",,,,,,"17593.0",,
"1993/11/05","84.71",,,,,,"31006.0",,
"1993/11/04","83.72",,,,,,"19253.0",,
"1993/11/03","82.51",,,,,,"28406.0",,
"1993/11/02","82.68",,,,,,"23946.0",,
"1993/11/01","82.88",,,,,,"23430.0",,
"1993/10/30","81.44",,,,,,"14811.0",,
"1993/10/29","80.37",,,,,,"17254.0",,
"1993/10/28","80.36",,,,,,"15599.0",,
"1993/10/27","80.61",,,,,,"14941.0",,
"1993/10/26","80.92",,,,,,"17294.0",,
"1993/10/25","80.30",,,,,,"15379.0",,
"1993/10/23","79.70",,,,,,"9998.0",,
"1993/10/22","79.80",,,,,,"12780.0",,
"1993/10/21","80.32",,,,,,"20335.0",,
"1993/10/20","80.11",,,,,,"15488.0",,
"1993/10/19","80.46",,,,,,"21540.0",,
"1993/10/18","81.09",,,,,,"18541.0",,
"1993/10/16","80.34",,,,,,"10955.0",,
"1993/10/15","79.98",,,,,,"14095.0",,
"1993/10/14","80.29",,,,,,"27749.0",,
"1993/10/13","80.65",,,,,,"19525.0",,
"1993/10/12","78.92",,,,,,"16328.0",,
"1993/10/11","78.84",,,,,,"10811.0",,
"1993/10/09","77.75",,,,,,"6091.0",,
"1993/10/08","77.93",,,,,,"9145.0",,
"1993/10/07","78.27",,,,,,"10505.0",,
"1993/10/06","78.25",,,,,,"10285.0",,
"1993/10/05","78.40",,,,,,"13217.0",,
"1993/10/04","78.19",,,,,,"8308.0",,
"1993/10/02","78.68",,,,,,"6387.0",,
"1993/09/28","78.60",,,,,,"12847.0",,
"1993/09/27","78.54",,,,,,"13823.0",,
"1993/09/25","77.02",,,,,,"6232.0",,
"1993/09/24","76.89",,,,,,"10546.0",,
"1993/09/23","77.06",,,,,,"13919.0",,
"1993/09/22","76.40",,,,,,"10601.0",,
"1993/09/21","76.10",,,,,,"9690.0",,
"1993/09/20","76.22",,,,,,"10087.0",,
"1993/09/18","75.17",,,,,,"4563.0",,
"1993/09/17","75.41",,,,,,"7267.0",,
"1993/09/16","75.15",,,,,,"6223.0",,
"1993/09/15","75.64",,,,,,"8124.0",,
"1993/09/14","76.10",,,,,,"7275.0",,
"1993/09/13","76.75",,,,,,"12864.0",,
"1993/09/11","76.27",,,,,,"5739.0",,
"1993/09/10","76.30",,,,,,"11733.0",,
"1993/09/09","76.36",,,,,,"16523.0",,
"1993/09/08","74.96",,,,,,"9752.0",,
"1993/09/07","75.72",,,,,,"13043.0",,
"1993/09/06","74.07",,,,,,"7636.0",,
"1993/09/04","72.99",,,,,,"5066.0",,
"1993/09/03","74.58",,,,,,"7468.0",,
"1993/09/02","74.42",,,,,,"9102.0",,
"1993/09/01","74.36",,,,,,"7409.0",,
"1993/08/31","73.24",,,,,,"9312.0",,
"1993/08/30","73.93",,,,,,"7164.0",,
"1993/08/28","75.84",,,,,,"6342.0",,
"1993/08/27","75.35",,,,,,"8842.0",,
"1993/08/26","76.39",,,,,,"7492.0",,
"1993/08/25","77.42",,,,,,"9087.0",,
"1993/08/24","78.54",,,,,,"10917.0",,
"1993/08/23","79.83",,,,,,"10442.0",,
"1993/08/21","80.78",,,,,,"10817.0",,
"1993/08/20","80.23",,,,,,"25316.0",,
"1993/08/19","81.12",,,,,,"28799.0",,
"1993/08/18","78.29",,,,,,"14557.0",,
"1993/08/17","75.47",,,,,,"14461.0",,
"1993/08/16","75.61",,,,,,"16199.0",,
"1993/08/14","72.72",,,,,,"15805.0",,
"1993/08/13","75.67",,,,,,"1091.0",,
"1993/08/12","79.22",,,,,,"7383.0",,
"1993/08/11","79.04",,,,,,"11457.0",,
"1993/08/10","78.54",,,,,,"7855.0",,
"1993/08/09","77.41",,,,,,"5565.0",,
"1993/08/07","78.08",,,,,,"5938.0",,
"1993/08/06","78.55",,,,,,"6916.0",,
"1993/08/05","79.76",,,,,,"10563.0",,
"1993/08/04","78.38",,,,,,"6217.0",,
"1993/08/03","78.48",,,,,,"7504.0",,
"1993/08/02","78.19",,,,,,"5290.0",,
"1993/07/31","79.32",,,,,,"9548.0",,
"1993/07/30","79.30",,,,,,"10919.0",,
"1993/07/29","80.72",,,,,,"10813.0",,
"1993/07/28","81.29",,,,,,"9839.0",,
"1993/07/27","81.49",,,,,,"9236.0",,
"1993/07/26","80.89",,,,,,"6922.0",,
"1993/07/24","80.64",,,,,,"4690.0",,
"1993/07/23","80.64",,,,,,"7929.0",,
"1993/07/22","81.17",,,,,,"8335.0",,
"1993/07/21","81.76",,,,,,"9603.0",,
"1993/07/20","81.61",,,,,,"9438.0",,
"1993/07/19","81.54",,,,,,"8116.0",,
"1993/07/16","82.64",,,,,,"10774.0",,
"1993/07/15","83.03",,,,,,"11645.0",,
"1993/07/14","83.22",,,,,,"11078.0",,
